연료원,지역,거래일,충전량 합계(Wh),방전량 합계(Wh)
ESS,경기도,2024-08-19,94845567,82468319
ESS,경상남도,2024-08-19,143823047,120404519
ESS,경상북도,2024-08-19,362921749,320466946
ESS,광주시,2024-08-19,11115280,9573200
ESS,대구시,2024-08-19,14095742,12248168
ESS,대전시,2024-08-19,276560,216600
ESS,부산시,2024-08-19,11569672,10199180
ESS,서울시,2024-08-19,550120,694720
ESS,세종시,2024-08-19,8383700,7452600
ESS,울산시,2024-08-19,2380240,1802140
ESS,인천시,2024-08-19,21703298,17024543
ESS,전라남도,2024-08-19,2374194336,2119481659
ESS,전라북도,2024-08-19,286487866,253707345
ESS,제주도,2024-08-19,53664949,45807046
ESS,충청남도,2024-08-19,517460771,456807012
ESS,충청북도,2024-08-19,217761841,193633225
ESS,강원도,2024-08-20,312539333,272242697
ESS,경기도,2024-08-20,89043870,78401195
ESS,경상남도,2024-08-20,133718643,104859402
ESS,경상북도,2024-08-20,297215568,271157623
ESS,광주시,2024-08-20,10457600,8096960
ESS,대구시,2024-08-20,12739298,11036684
ESS,대전시,2024-08-20,269120,210560
ESS,부산시,2024-08-20,7636872,6565448
ESS,서울시,2024-08-20,787600,692280
ESS,세종시,2024-08-20,8399840,7469720
ESS,울산시,2024-08-20,2099520,1627000
ESS,인천시,2024-08-20,20316585,15938898
ESS,전라남도,2024-08-20,2324327717,2041256437
ESS,전라북도,2024-08-20,275286192,239425908
ESS,제주도,2024-08-20,105235154,76086537
ESS,충청남도,2024-08-20,505669185,443840711
ESS,충청북도,2024-08-20,184363684,161933785
ESS,강원도,2024-08-21,105455353,74225877
ESS,경기도,2024-08-21,19949267,15278140
ESS,경상남도,2024-08-21,109205120,90807054
ESS,경상북도,2024-08-21,297919245,222069494
ESS,광주시,2024-08-21,9230880,8853560
ESS,대구시,2024-08-21,10765086,9230734
ESS,대전시,2024-08-21,215760,164400
ESS,부산시,2024-08-21,8045616,6964372
ESS,서울시,2024-08-21,261640,201440
ESS,세종시,2024-08-21,2169800,1902040
ESS,울산시,2024-08-21,1951600,1492160
ESS,인천시,2024-08-21,7363663,4641493
ESS,전라남도,2024-08-21,2311419234,2069147974
ESS,전라북도,2024-08-21,228164234,200382584
ESS,제주도,2024-08-21,89464783,90905697
ESS,충청남도,2024-08-21,166820340,140894519
ESS,충청북도,2024-08-21,77735510,65598450
ESS,강원도,2024-08-22,271346633,238018759
ESS,경기도,2024-08-22,47567544,39481917
ESS,경상남도,2024-08-22,110430786,94015362
ESS,경상북도,2024-08-22,353670681,297959500
ESS,광주시,2024-08-22,8589240,7353480
ESS,대구시,2024-08-22,12635958,10914262
ESS,대전시,2024-08-22,199360,149880
ESS,부산시,2024-08-22,10963380,9587468
ESS,서울시,2024-08-22,256160,192080
ESS,세종시,2024-08-22,5250660,4539620
ESS,울산시,2024-08-22,2341040,1774840
ESS,인천시,2024-08-22,10938059,7696173
ESS,전라남도,2024-08-22,1769541071,1599371637
ESS,전라북도,2024-08-22,230645967,200116193
ESS,제주도,2024-08-22,77151288,72971767
ESS,충청남도,2024-08-22,301094860,258656886
ESS,충청북도,2024-08-22,160288220,141274259
ESS,강원도,2024-08-23,346991374,309612673
ESS,경기도,2024-08-23,85356711,70429953
ESS,경상남도,2024-08-23,157797681,142286697
ESS,경상북도,2024-08-23,372625726,349798807
ESS,광주시,2024-08-23,10907080,9464640
ESS,대구시,2024-08-23,14052300,12167452
ESS,대전시,2024-08-23,271840,215800
ESS,부산시,2024-08-23,11981236,10532100
ESS,서울시,2024-08-23,748840,651560
ESS,세종시,2024-08-23,7849780,6910640
ESS,울산시,2024-08-23,2397440,1800660
ESS,인천시,2024-08-23,20568701,16155915
ESS,전라남도,2024-08-23,2345661885,2105142197
ESS,전라북도,2024-08-23,287996446,256113389
ESS,제주도,2024-08-23,34521897,29852789
ESS,충청남도,2024-08-23,464720008,406077962
ESS,충청북도,2024-08-23,181077288,154142604
ESS,강원도,2024-08-24,357708256,327496679
ESS,경기도,2024-08-24,79862652,69327025
ESS,경상남도,2024-08-24,156407130,132638680
ESS,경상북도,2024-08-24,356605658,339509568
ESS,광주시,2024-08-24,10930440,9502640
ESS,대구시,2024-08-24,13915546,12092844
ESS,대전시,2024-08-24,272280,216240
ESS,부산시,2024-08-24,11832512,10424156
ESS,서울시,2024-08-24,562080,480880
ESS,세종시,2024-08-24,6816420,6051700
ESS,울산시,2024-08-24,2327660,1764380
ESS,인천시,2024-08-24,18348486,13606555
ESS,전라남도,2024-08-24,2355847290,2104399645
ESS,전라북도,2024-08-24,287995096,251780482
ESS,제주도,2024-08-24,30839918,24888031
ESS,충청남도,2024-08-24,464487774,408312109
ESS,충청북도,2024-08-24,198953791,175486501
ESS,강원도,2024-08-25,349010526,307457585
ESS,경기도,2024-08-25,89217598,77971337
ESS,경상남도,2024-08-25,146869368,129519459
ESS,경상북도,2024-08-25,363968676,296520658
ESS,광주시,2024-08-25,10810720,9329560
ESS,대구시,2024-08-25,14198022,9895652
ESS,대전시,2024-08-25,222240,173400
ESS,부산시,2024-08-25,11920236,10500884
ESS,서울시,2024-08-25,781440,685040
ESS,세종시,2024-08-25,7218540,6395180
ESS,울산시,2024-08-25,2371840,1803120
ESS,인천시,2024-08-25,25699822,19823972
ESS,전라남도,2024-08-25,2347194364,2093095135
ESS,전라북도,2024-08-25,262345705,230714378
ESS,제주도,2024-08-25,41449664,34029839
ESS,충청남도,2024-08-25,470047824,413718153
ESS,충청북도,2024-08-25,204357980,180959858
ESS,강원도,2024-08-26,225291148,199660172
ESS,경기도,2024-08-26,62596151,54157902
ESS,경상남도,2024-08-26,139734870,106452430
ESS,경상북도,2024-08-26,302116411,291999387
ESS,광주시,2024-08-26,10851000,9493920
ESS,대구시,2024-08-26,11467306,9463566
ESS,대전시,2024-08-26,275400,218320
ESS,부산시,2024-08-26,11622264,10229968
ESS,서울시,2024-08-26,496040,419520
ESS,세종시,2024-08-26,6294580,5529980
ESS,울산시,2024-08-26,2367580,1801720
ESS,인천시,2024-08-26,12703257,8985756
ESS,전라남도,2024-08-26,2329807544,2081005493
ESS,전라북도,2024-08-26,280562226,246677998
ESS,제주도,2024-08-26,37485775,31264945
ESS,충청남도,2024-08-26,428643589,373868817
ESS,충청북도,2024-08-26,153103686,135411645
ESS,강원도,2024-08-27,140060647,102093845
ESS,경기도,2024-08-27,31291667,28863651
ESS,경상남도,2024-08-27,106513939,88294821
ESS,경상북도,2024-08-27,266900611,168025407
ESS,광주시,2024-08-27,8951520,7578520
ESS,대구시,2024-08-27,8447294,10037122
ESS,대전시,2024-08-27,138160,99720
ESS,부산시,2024-08-27,9573392,8362080
ESS,서울시,2024-08-27,410720,336400
ESS,세종시,2024-08-27,1717060,1500620
ESS,울산시,2024-08-27,925500,589460
ESS,인천시,2024-08-27,7721047,4980934
ESS,전라남도,2024-08-27,2031478470,1797603670
ESS,전라북도,2024-08-27,179054245,155851020
ESS,제주도,2024-08-27,47662466,32711489
ESS,충청남도,2024-08-27,150812105,126935005
ESS,충청북도,2024-08-27,67096272,60494364
ESS,강원도,2024-08-28,347203002,305253438
ESS,경기도,2024-08-28,94893950,80617846
ESS,경상남도,2024-08-28,116974050,100471126
ESS,경상북도,2024-08-28,331904001,287441522
ESS,광주시,2024-08-28,11154120,9618160
ESS,대구시,2024-08-28,10701528,9205224
ESS,대전시,2024-08-28,275160,218320
ESS,부산시,2024-08-28,6981560,6001968
ESS,서울시,2024-08-28,793960,693520
ESS,세종시,2024-08-28,8550120,7455580
ESS,울산시,2024-08-28,1087400,732500
ESS,인천시,2024-08-28,22546689,17288535
ESS,전라남도,2024-08-28,2358100093,2103051750
ESS,전라북도,2024-08-28,291677982,254260812
ESS,제주도,2024-08-28,108653381,81396383
ESS,충청남도,2024-08-28,516102257,450849798
ESS,충청북도,2024-08-28,206217102,180818989
ESS,강원도,2024-08-29,285744477,254208737
ESS,경기도,2024-08-29,88910764,77624287
ESS,경상남도,2024-08-29,129981673,106732337
ESS,경상북도,2024-08-29,359277892,310366084
ESS,광주시,2024-08-29,11037160,9925880
ESS,대구시,2024-08-29,13275176,11459446
ESS,대전시,2024-08-29,274600,217600
ESS,부산시,2024-08-29,11425488,10023776
ESS,서울시,2024-08-29,792520,694600
ESS,세종시,2024-08-29,8439720,7510380
ESS,울산시,2024-08-29,1956900,1501100
ESS,인천시,2024-08-29,30958365,21412923
ESS,전라남도,2024-08-29,2417045654,2142264868
ESS,전라북도,2024-08-29,287802672,251766644
ESS,제주도,2024-08-29,93192922,86777958
ESS,충청남도,2024-08-29,511656952,453587940
ESS,충청북도,2024-08-29,204194945,182474880
ESS,강원도,2024-08-30,352254903,305410453
ESS,경기도,2024-08-30,89176661,77979268
ESS,경상남도,2024-08-30,136937520,117337621
ESS,경상북도,2024-08-30,338174198,345536149
ESS,광주시,2024-08-30,11344320,9505440
ESS,대구시,2024-08-30,13822260,11981722
ESS,대전시,2024-08-30,274680,218600
ESS,부산시,2024-08-30,11878768,10447384
ESS,서울시,2024-08-30,792520,694760
ESS,세종시,2024-08-30,8380300,7468960
ESS,울산시,2024-08-30,2066000,1539860
ESS,인천시,2024-08-30,28125308,24605096
ESS,전라남도,2024-08-30,2418830496,2164717838
ESS,전라북도,2024-08-30,295223826,260346241
ESS,제주도,2024-08-30,110466801,91261399
ESS,충청남도,2024-08-30,530913856,465889231
ESS,충청북도,2024-08-30,214816731,189242073
ESS,강원도,2024-08-31,359292800,329960753
ESS,경기도,2024-08-31,88164691,76977163
ESS,경상남도,2024-08-31,135460863,121133206
ESS,경상북도,2024-08-31,421069964,331417975
ESS,광주시,2024-08-31,10939320,9380880
ESS,대구시,2024-08-31,14163764,12313234
ESS,대전시,2024-08-31,273040,219120
ESS,부산시,2024-08-31,12137572,10723384
ESS,서울시,2024-08-31,790880,694640
ESS,세종시,2024-08-31,4086200,3549040
ESS,울산시,2024-08-31,2278940,1603220
ESS,인천시,2024-08-31,28255453,22845180
ESS,전라남도,2024-08-31,2380811125,2155063074
ESS,전라북도,2024-08-31,298253614,262480437
ESS,제주도,2024-08-31,83043754,88439510
ESS,충청남도,2024-08-31,529337042,466565066
ESS,충청북도,2024-08-31,213802296,191131200
ESS,강원도,2024-09-01,381318682,323356948
ESS,경기도,2024-09-01,97580979,84885409
ESS,경상남도,2024-09-01,130028495,115408298
ESS,경상북도,2024-09-01,365591037,336653425
ESS,광주시,2024-09-01,10909400,9431000
ESS,대구시,2024-09-01,14163690,12322650
ESS,대전시,2024-09-01,273880,219520
ESS,부산시,2024-09-01,12139704,10728380
ESS,서울시,2024-09-01,792600,694320
ESS,세종시,2024-09-01,4098900,3544280
ESS,울산시,2024-09-01,2104900,1575140
ESS,인천시,2024-09-01,28153491,22793241
ESS,전라남도,2024-09-01,2388797535,2144810596
ESS,전라북도,2024-09-01,294690990,258246460
ESS,제주도,2024-09-01,31896354,29820997
ESS,충청남도,2024-09-01,531024730,472444166
ESS,충청북도,2024-09-01,212917695,189659730
ESS,강원도,2024-09-02,188341880,159553602
ESS,경기도,2024-09-02,35152180,29711453
ESS,경상남도,2024-09-02,121454711,106249932
ESS,경상북도,2024-09-02,347581346,284213637
ESS,광주시,2024-09-02,8747960,8076480
ESS,대구시,2024-09-02,13572508,11816492
ESS,대전시,2024-09-02,137160,100680
ESS,부산시,2024-09-02,10665448,9380196
ESS,서울시,2024-09-02,304920,241280
ESS,세종시,2024-09-02,1813340,1608740
ESS,울산시,2024-09-02,1386900,1012980
ESS,인천시,2024-09-02,4914910,3943240
ESS,전라남도,2024-09-02,1752149336,1538341064
ESS,전라북도,2024-09-02,192562889,169132651
ESS,제주도,2024-09-02,34812660,31825355
ESS,충청남도,2024-09-02,140970511,118510423
ESS,충청북도,2024-09-02,110273557,96000230
ESS,강원도,2024-09-03,354349625,332710213
ESS,경기도,2024-09-03,95830139,83535390
ESS,경상남도,2024-09-03,102790183,89815086
ESS,경상북도,2024-09-03,378593017,318448348
ESS,광주시,2024-09-03,9110440,7740680
ESS,대구시,2024-09-03,12956594,11266522
ESS,대전시,2024-09-03,275000,218800
ESS,부산시,2024-09-03,10502636,8974432
ESS,서울시,2024-09-03,796840,693040
ESS,세종시,2024-09-03,8546880,7461300
ESS,울산시,2024-09-03,1341400,1071120
ESS,인천시,2024-09-03,28070583,21985261
ESS,전라남도,2024-09-03,2324108704,2088864936
ESS,전라북도,2024-09-03,278317974,242002750
ESS,제주도,2024-09-03,48344078,36982465
ESS,충청남도,2024-09-03,529431041,467063966
ESS,충청북도,2024-09-03,209072212,184755465
ESS,강원도,2024-09-04,355725298,313893871
ESS,경기도,2024-09-04,97200044,85464513
ESS,경상남도,2024-09-04,141295918,125672651
ESS,경상북도,2024-09-04,340622153,358974459
ESS,광주시,2024-09-04,11183680,9686880
ESS,대구시,2024-09-04,14153368,12279350
ESS,대전시,2024-09-04,274800,219200
ESS,부산시,2024-09-04,11828992,10447264
ESS,서울시,2024-09-04,792240,693920
ESS,세종시,2024-09-04,8366020,7456700
ESS,울산시,2024-09-04,2125400,1578360
ESS,인천시,2024-09-04,36224413,29185466
ESS,전라남도,2024-09-04,2394891266,2141611060
ESS,전라북도,2024-09-04,297180880,260352003
ESS,제주도,2024-09-04,66098717,60257600
ESS,충청남도,2024-09-04,541210268,461134540
ESS,충청북도,2024-09-04,214706953,189879336
ESS,강원도,2024-09-05,262693986,215250580
ESS,경기도,2024-09-05,55274221,46617969
ESS,경상남도,2024-09-05,141311629,115204929
ESS,경상북도,2024-09-05,454059971,349890379
ESS,광주시,2024-09-05,10882000,9484240
ESS,대구시,2024-09-05,14146608,12306546
ESS,대전시,2024-09-05,274400,219200
ESS,부산시,2024-09-05,12359068,12846752
ESS,서울시,2024-09-05,198360,139600
ESS,세종시,2024-09-05,8385240,7471020
ESS,울산시,2024-09-05,2052000,1628740
ESS,인천시,2024-09-05,17885998,13682281
ESS,전라남도,2024-09-05,2399371544,2145712081
ESS,전라북도,2024-09-05,295320411,259830698
ESS,제주도,2024-09-05,33126495,30307754
ESS,충청남도,2024-09-05,458847461,406998344
ESS,충청북도,2024-09-05,205905533,183960428
ESS,강원도,2024-09-06,119710652,120390118
ESS,경기도,2024-09-06,33972834,27870595
ESS,경상남도,2024-09-06,86518920,79754296
ESS,경상북도,2024-09-06,183838075,157096137
ESS,광주시,2024-09-06,6600320,5662560
ESS,대구시,2024-09-06,11147218,9619546
ESS,대전시,2024-09-06,81480,50560
ESS,부산시,2024-09-06,12272324,10854296
ESS,서울시,2024-09-06,154320,99840
ESS,세종시,2024-09-06,1639540,1433180
ESS,울산시,2024-09-06,802500,542420
ESS,인천시,2024-09-06,13056224,8562652
ESS,전라남도,2024-09-06,1724858314,1538829471
ESS,전라북도,2024-09-06,111357936,92587794
ESS,제주도,2024-09-06,32647865,27158328
ESS,충청남도,2024-09-06,301780529,278193208
ESS,충청북도,2024-09-06,75709899,64924934
ESS,강원도,2024-09-07,320998871,289027569
ESS,경기도,2024-09-07,96631729,81745131
ESS,경상남도,2024-09-07,78421991,60521182
ESS,경상북도,2024-09-07,177117330,205521098
ESS,광주시,2024-09-07,5325520,4208640
ESS,대구시,2024-09-07,11263624,9674092
ESS,대전시,2024-09-07,269680,215560
ESS,부산시,2024-09-07,13493544,11992252
ESS,서울시,2024-09-07,797440,690880
ESS,세종시,2024-09-07,7792900,6794720
ESS,울산시,2024-09-07,1816100,1330880
ESS,인천시,2024-09-07,25350516,20481194
ESS,전라남도,2024-09-07,1429528915,1261499059
ESS,전라북도,2024-09-07,204245387,174946033
ESS,제주도,2024-09-07,36743060,30035810
ESS,충청남도,2024-09-07,491996560,430483271
ESS,충청북도,2024-09-07,187414416,164708183
ESS,강원도,2024-09-08,340533399,301053089
ESS,경기도,2024-09-08,90808564,79322238
ESS,경상남도,2024-09-08,114588279,98862528
ESS,경상북도,2024-09-08,367310338,252056750
ESS,광주시,2024-09-08,10997840,9685160
ESS,대구시,2024-09-08,13612044,11772982
ESS,대전시,2024-09-08,273360,219920
ESS,부산시,2024-09-08,13512844,11987288
ESS,서울시,2024-09-08,792160,693800
ESS,세종시,2024-09-08,8352060,7417080
ESS,울산시,2024-09-08,1042900,671220
ESS,인천시,2024-09-08,26216938,20881588
ESS,전라남도,2024-09-08,2384053668,2113078738
ESS,전라북도,2024-09-08,290044978,251717046
ESS,제주도,2024-09-08,23078972,17805031
ESS,충청남도,2024-09-08,511117136,446445750
ESS,충청북도,2024-09-08,213244400,187489626
ESS,강원도,2024-09-09,318118608,281117015
ESS,경기도,2024-09-09,88445910,79497119
ESS,경상남도,2024-09-09,128408589,109145964
ESS,경상북도,2024-09-09,371140354,345383386
ESS,광주시,2024-09-09,10927840,9511520
ESS,대구시,2024-09-09,13779340,11975934
ESS,대전시,2024-09-09,275120,219360
ESS,부산시,2024-09-09,13595260,12291176
ESS,서울시,2024-09-09,747680,651960
ESS,세종시,2024-09-09,8208680,7316540
ESS,울산시,2024-09-09,2102640,1542880
ESS,인천시,2024-09-09,26552465,21302023
ESS,전라남도,2024-09-09,2376944617,2120836138
ESS,전라북도,2024-09-09,276626984,248280642
ESS,제주도,2024-09-09,58751331,48755172
ESS,충청남도,2024-09-09,502150165,451136941
ESS,충청북도,2024-09-09,209478177,188133078
ESS,강원도,2024-09-10,358807559,315900701
ESS,경기도,2024-09-10,96919657,85157217
ESS,경상남도,2024-09-10,137397272,121064800
ESS,경상북도,2024-09-10,345730277,325887251
ESS,광주시,2024-09-10,11192560,9431080
ESS,대구시,2024-09-10,14037568,12206620
ESS,대전시,2024-09-10,275680,218240
ESS,부산시,2024-09-10,14643872,13060732
ESS,서울시,2024-09-10,790400,693520
ESS,세종시,2024-09-10,8374120,7449360
ESS,울산시,2024-09-10,2126220,1611240
ESS,인천시,2024-09-10,27061722,20920782
ESS,전라남도,2024-09-10,2381175923,2047582144
ESS,전라북도,2024-09-10,294897659,259035194
ESS,제주도,2024-09-10,94753983,67742679
ESS,충청남도,2024-09-10,515154102,454679550
ESS,충청북도,2024-09-10,217605195,192757494
ESS,강원도,2024-09-11,349746340,300871236
ESS,경기도,2024-09-11,89331431,78154917
ESS,경상남도,2024-09-11,71375544,52166365
ESS,경상북도,2024-09-11,289200449,217795622
ESS,광주시,2024-09-11,8522520,7585840
ESS,대구시,2024-09-11,10507200,8825224
ESS,대전시,2024-09-11,252560,199200
ESS,부산시,2024-09-11,11354168,10007772
ESS,서울시,2024-09-11,699440,607440
ESS,세종시,2024-09-11,5588100,4978840
ESS,울산시,2024-09-11,1709400,1304180
ESS,인천시,2024-09-11,21489797,16779468
ESS,전라남도,2024-09-11,1672139769,1535710979
ESS,전라북도,2024-09-11,236117930,204101927
ESS,제주도,2024-09-11,94076487,89417029
ESS,충청남도,2024-09-11,360471980,316591774
ESS,충청북도,2024-09-11,179043009,157331868
ESS,강원도,2024-09-12,65074211,59120362
ESS,경기도,2024-09-12,18760779,13721554
ESS,경상남도,2024-09-12,111565665,103774669
ESS,경상북도,2024-09-12,192996177,207515096
ESS,광주시,2024-09-12,11342280,9826680
ESS,대구시,2024-09-12,13649550,11856442
ESS,대전시,2024-09-12,258080,204200
ESS,부산시,2024-09-12,13720272,12151284
ESS,서울시,2024-09-12,123880,78240
ESS,세종시,2024-09-12,3171320,2822460
ESS,울산시,2024-09-12,1725360,1317760
ESS,인천시,2024-09-12,5749123,2581940
ESS,전라남도,2024-09-12,2329098257,2099127047
ESS,전라북도,2024-09-12,245688056,216556007
